tweet_id,(positive_count, neutral_count, negative_count)
11261,(0, 6, 0)
11262,(0, 0, 6)
11263,(0, 6, 0)
11264,(6, 0, 0)
11265,(6, 0, 0)
11266,(6, 0, 0)
11267,(0, 0, 6)
11268,(6, 0, 0)
11269,(0, 0, 6)
11270,(0, 0, 6)
11271,(6, 0, 0)
11272,(0, 0, 0)
11273,(6, 0, 0)
11274,(0, 0, 6)
11275,(0, 6, 0)
11276,(0, 0, 6)
11277,(0, 0, 0)
11278,(0, 6, 0)
11279,(0, 6, 0)
11280,(0, 0, 6)
11281,(6, 0, 0)
11282,(0, 0, 6)
11283,(0, 0, 6)
11284,(6, 0, 0)
11285,(0, 0, 6)
11286,(6, 0, 0)
11287,(6, 0, 0)
11288,(6, 0, 0)
11289,(0, 0, 6)
11290,(6, 0, 0)
11291,(0, 6, 0)
11292,(0, 0, 6)
11293,(0, 6, 0)
11294,(0, 0, 6)
11295,(0, 0, 6)
11296,(0, 6, 0)
11297,(6, 0, 0)
11298,(0, 0, 6)
11299,(6, 0, 0)
11300,(6, 0, 0)
11301,(0, 0, 0)
11302,(0, 0, 6)
11303,(0, 0, 6)
11304,(0, 0, 6)
11305,(0, 0, 6)
11306,(6, 0, 0)
11307,(6, 0, 0)
11308,(0, 0, 6)
11309,(6, 0, 0)
11310,(0, 0, 6)
11311,(0, 6, 0)
11312,(0, 0, 6)
11313,(0, 6, 0)
11314,(6, 0, 0)
11315,(6, 0, 0)
11316,(0, 0, 6)
11317,(0, 6, 0)
11318,(0, 0, 6)
11319,(0, 6, 0)
11320,(6, 0, 0)
11321,(0, 0, 6)
11322,(6, 0, 0)
11323,(0, 6, 0)
11324,(0, 0, 6)
11325,(0, 0, 6)
11326,(6, 0, 0)
11327,(0, 6, 0)
11328,(0, 0, 6)
11329,(0, 0, 6)
11330,(0, 0, 0)
11331,(0, 0, 6)
11332,(6, 0, 0)
11333,(0, 0, 6)
11334,(0, 6, 0)
11335,(0, 6, 0)
11336,(0, 0, 6)
11337,(0, 6, 0)
11338,(0, 6, 0)
11339,(0, 6, 0)
11340,(0, 0, 6)
11341,(0, 0, 6)
11342,(6, 0, 0)
11343,(0, 6, 0)
11344,(0, 0, 6)
11345,(6, 0, 0)
11346,(0, 0, 6)
11347,(0, 0, 6)
11348,(0, 0, 0)
11349,(0, 0, 6)
11350,(0, 6, 0)
11351,(0, 0, 6)
11352,(0, 0, 0)
11353,(0, 0, 6)
11354,(0, 0, 6)
11355,(0, 6, 0)
11356,(0, 0, 6)
11357,(0, 0, 6)
11358,(6, 0, 0)
11359,(0, 0, 6)
11360,(0, 0, 6)
11361,(0, 6, 0)
11362,(6, 0, 0)
11363,(6, 0, 0)
11364,(0, 0, 6)
11365,(0, 6, 0)
11366,(0, 0, 6)
11367,(6, 0, 0)
11368,(0, 6, 0)
11369,(0, 0, 6)
11370,(0, 0, 6)
11371,(0, 0, 6)
11372,(0, 6, 0)
11373,(0, 6, 0)
11374,(6, 0, 0)
11375,(0, 6, 0)
11376,(6, 0, 0)
11377,(0, 0, 6)
11378,(0, 6, 0)
11379,(0, 0, 0)
11380,(6, 0, 0)
11381,(0, 0, 6)
11382,(6, 0, 0)
11383,(0, 6, 0)
11384,(0, 0, 6)
11385,(0, 6, 0)
11386,(0, 6, 0)
11387,(0, 0, 6)
11388,(6, 0, 0)
11389,(6, 0, 0)
11390,(0, 0, 6)
11391,(0, 6, 0)
11392,(0, 6, 0)
11393,(0, 0, 6)
11394,(0, 0, 6)
11395,(0, 0, 6)
11396,(0, 0, 6)
11397,(0, 0, 6)
11398,(0, 0, 6)
11399,(0, 6, 0)
11400,(0, 0, 6)
11401,(6, 0, 0)
11402,(0, 0, 6)
11403,(6, 0, 0)
11404,(6, 0, 0)
11405,(0, 0, 6)
11406,(0, 0, 0)
11407,(6, 0, 0)
11408,(0, 6, 0)
11409,(6, 0, 0)
11410,(0, 6, 0)
11411,(0, 0, 6)
11412,(6, 0, 0)
11413,(0, 6, 0)
11414,(6, 0, 0)
11415,(0, 6, 0)
11416,(0, 0, 6)
11417,(0, 6, 0)
11418,(0, 0, 6)
11419,(0, 0, 0)
11420,(0, 0, 6)
11421,(6, 0, 0)
11422,(0, 6, 0)
11423,(0, 6, 0)
11424,(6, 0, 0)
11425,(0, 0, 6)
11426,(0, 0, 6)
11427,(0, 6, 0)
11428,(6, 0, 0)
11429,(0, 6, 0)
11430,(0, 0, 6)
11431,(0, 0, 6)
11432,(0, 0, 6)
11433,(0, 0, 6)
11434,(0, 6, 0)
11435,(0, 0, 6)
11436,(6, 0, 0)
11437,(0, 0, 6)
11438,(6, 0, 0)
11439,(0, 6, 0)
11440,(0, 6, 0)
11441,(0, 6, 0)
11442,(0, 0, 6)
11443,(0, 0, 6)
11444,(0, 6, 0)
11445,(6, 0, 0)
11446,(0, 0, 6)
11447,(0, 0, 6)
11448,(6, 0, 0)
11449,(0, 0, 6)
11450,(0, 6, 0)
11451,(6, 0, 0)
11452,(0, 0, 6)
11453,(0, 0, 6)
11454,(0, 0, 6)
11455,(0, 0, 6)
11456,(0, 0, 6)
11457,(0, 6, 0)
11458,(6, 0, 0)
11459,(0, 6, 0)
11460,(0, 0, 6)
11461,(0, 6, 0)
11462,(0, 0, 6)
11463,(0, 6, 0)
11464,(0, 0, 6)
11465,(0, 0, 6)
11466,(6, 0, 0)
11467,(0, 6, 0)
11468,(6, 0, 0)
11469,(0, 6, 0)
11470,(0, 6, 0)
11471,(0, 0, 0)
11472,(0, 6, 0)
11473,(6, 0, 0)
11474,(0, 6, 0)
11475,(6, 0, 0)
11476,(0, 0, 6)
11477,(6, 0, 0)
11478,(0, 0, 6)
11479,(6, 0, 0)
11480,(0, 6, 0)
11481,(0, 0, 6)
11482,(6, 0, 0)
11483,(0, 0, 6)
11484,(0, 6, 0)
11485,(0, 0, 0)
11486,(0, 0, 6)
11487,(0, 0, 6)
11488,(0, 0, 6)
11489,(0, 6, 0)
11490,(0, 0, 6)
11491,(6, 0, 0)
11492,(6, 0, 0)
11493,(0, 0, 6)
11494,(0, 6, 0)
11495,(0, 0, 6)
11496,(6, 0, 0)
11497,(0, 6, 0)
11498,(0, 6, 0)
11499,(0, 0, 6)
11500,(0, 0, 6)
11501,(0, 0, 6)
11502,(0, 6, 0)
11503,(0, 0, 6)
11504,(6, 0, 0)
11505,(0, 0, 6)
11506,(0, 0, 6)
11507,(0, 0, 6)
11508,(0, 0, 6)
11509,(0, 0, 6)
11510,(0, 0, 6)
11511,(0, 6, 0)
11512,(0, 0, 6)
11513,(6, 0, 0)
11514,(0, 0, 6)
11515,(0, 6, 0)
11516,(0, 6, 0)
11517,(6, 0, 0)
11518,(0, 0, 6)
11519,(0, 6, 0)
11520,(0, 0, 6)
11521,(0, 0, 6)
11522,(0, 6, 0)
11523,(0, 0, 6)
11524,(0, 6, 0)
11525,(0, 0, 6)
11526,(0, 6, 0)
11527,(0, 6, 0)
11528,(0, 6, 0)
11529,(0, 0, 6)
11530,(0, 6, 0)
11531,(0, 0, 6)
11532,(0, 0, 6)
11533,(0, 6, 0)
11534,(6, 0, 0)
11535,(0, 0, 6)
11536,(0, 6, 0)
11537,(0, 6, 0)
11538,(0, 0, 6)
11539,(0, 0, 6)
11540,(0, 0, 6)
11541,(0, 0, 6)
11542,(0, 0, 6)
11543,(6, 0, 0)
11544,(6, 0, 0)
11545,(0, 0, 6)
11546,(6, 0, 0)
11547,(0, 0, 6)
11548,(0, 0, 6)
11549,(0, 0, 6)
11550,(0, 0, 6)
11551,(0, 0, 6)
11552,(6, 0, 0)
11553,(0, 6, 0)
11554,(6, 0, 0)
11555,(0, 0, 6)
11556,(0, 0, 6)
11557,(0, 6, 0)
11558,(0, 0, 6)
11559,(0, 6, 0)
11560,(6, 0, 0)
11561,(0, 0, 6)
11562,(0, 0, 6)
11563,(0, 6, 0)
11564,(0, 0, 6)
11565,(0, 6, 0)
11566,(0, 0, 6)
11567,(6, 0, 0)
11568,(0, 0, 6)
11569,(0, 6, 0)
11570,(0, 0, 6)
11571,(6, 0, 0)
11572,(0, 6, 0)
11573,(0, 0, 6)
11574,(0, 6, 0)
11575,(0, 0, 6)
11576,(0, 0, 6)
11577,(6, 0, 0)
11578,(0, 0, 6)
11579,(0, 6, 0)
11580,(6, 0, 0)
11581,(0, 0, 6)
11582,(0, 0, 6)
11583,(0, 0, 6)
11584,(0, 0, 6)
11585,(0, 6, 0)
11586,(0, 6, 0)
11587,(0, 6, 0)
11588,(0, 0, 6)
11589,(0, 6, 0)
11590,(0, 6, 0)
11591,(0, 0, 0)
11592,(0, 0, 6)
11593,(6, 0, 0)
11594,(0, 0, 0)
11595,(0, 0, 6)
11596,(0, 0, 6)
11597,(0, 0, 6)
11598,(0, 0, 6)
11599,(0, 6, 0)
11600,(0, 0, 6)
3201,(0, 0, 6)
3202,(0, 0, 0)
3204,(0, 6, 0)
3205,(6, 0, 0)
3206,(0, 0, 6)
3207,(0, 0, 6)
3208,(0, 0, 0)
3209,(0, 6, 0)
3210,(0, 0, 6)
3211,(0, 0, 0)
3212,(0, 6, 0)
3213,(0, 0, 6)
3214,(6, 0, 0)
3215,(0, 0, 0)
3216,(0, 6, 0)
3217,(0, 0, 0)
3218,(0, 6, 0)
3219,(0, 0, 6)
3220,(0, 0, 0)
3221,(0, 0, 0)
3222,(0, 0, 6)
3223,(0, 0, 6)
3224,(0, 6, 0)
3225,(0, 6, 0)
3226,(0, 0, 0)
3227,(6, 0, 0)
3228,(0, 0, 0)
3229,(0, 6, 0)
3230,(0, 0, 6)
3231,(0, 0, 0)
3232,(0, 6, 0)
3233,(0, 0, 0)
3234,(0, 0, 6)
3235,(0, 0, 6)
3236,(0, 0, 0)
3237,(0, 0, 0)
3238,(0, 0, 0)
3239,(0, 6, 0)
3240,(0, 0, 0)
3241,(0, 0, 0)
3242,(0, 0, 0)
3243,(0, 6, 0)
3244,(0, 0, 0)
3245,(0, 0, 6)
3246,(0, 0, 6)
3247,(0, 0, 0)
3248,(6, 0, 0)
3249,(0, 0, 0)
3250,(0, 6, 0)
3251,(0, 0, 0)
3252,(0, 0, 0)
3253,(0, 0, 6)
3254,(0, 0, 0)
3255,(0, 0, 6)
3256,(0, 0, 6)
3257,(0, 0, 0)
3258,(0, 0, 0)
3259,(0, 0, 0)
3260,(0, 0, 6)
3261,(0, 0, 0)
3262,(0, 0, 0)
3263,(6, 0, 0)
3264,(0, 0, 0)
3265,(0, 0, 6)
3266,(0, 6, 0)
3267,(0, 0, 6)
3268,(0, 0, 6)
3269,(0, 0, 6)
3270,(0, 6, 0)
3271,(0, 0, 0)
3272,(6, 0, 0)
3273,(0, 0, 6)
3274,(0, 0, 6)
3275,(6, 0, 0)
3276,(0, 0, 0)
3277,(0, 0, 6)
3278,(0, 0, 0)
3279,(0, 6, 0)
3280,(0, 6, 0)
3281,(0, 0, 0)
3282,(0, 0, 6)
3283,(0, 0, 6)
3284,(0, 0, 6)
3285,(0, 0, 0)
3286,(0, 0, 6)
3287,(0, 0, 6)
3288,(0, 0, 6)
3290,(0, 0, 0)
3291,(0, 0, 6)
3292,(0, 0, 6)
3293,(6, 0, 0)
3294,(0, 6, 0)
3295,(0, 0, 6)
3296,(0, 0, 0)
3297,(0, 0, 0)
3298,(0, 0, 0)
3299,(0, 0, 6)
3300,(0, 0, 0)
3301,(6, 0, 0)
3302,(0, 0, 6)
3303,(0, 0, 0)
3304,(0, 6, 0)
3305,(0, 0, 6)
3306,(0, 0, 6)
3307,(0, 6, 0)
3308,(0, 0, 6)
3309,(6, 0, 0)
3310,(0, 6, 0)
3311,(0, 0, 0)
3312,(0, 6, 0)
3313,(0, 0, 0)
3314,(0, 0, 6)
3315,(0, 6, 0)
3316,(0, 0, 0)
3317,(0, 6, 0)
3318,(0, 0, 6)
3319,(0, 0, 0)
3320,(0, 0, 6)
3321,(0, 0, 0)
3322,(0, 6, 0)
3323,(0, 0, 6)
3324,(0, 0, 6)
3325,(0, 0, 6)
3326,(0, 0, 6)
3327,(0, 0, 0)
3328,(0, 0, 6)
3329,(0, 0, 0)
3330,(0, 0, 0)
3331,(0, 0, 6)
3332,(0, 6, 0)
3333,(0, 0, 0)
3334,(0, 0, 0)
3335,(0, 0, 0)
3336,(0, 0, 6)
3337,(0, 6, 0)
3338,(0, 0, 6)
3339,(0, 0, 0)
3340,(0, 0, 6)
3341,(0, 0, 0)
3342,(0, 0, 0)
3343,(0, 6, 0)
3344,(0, 0, 6)
3345,(6, 0, 0)
3346,(0, 0, 0)
3347,(0, 0, 0)
3348,(0, 0, 0)
3349,(0, 0, 6)
3350,(0, 0, 0)
3351,(6, 0, 0)
3352,(0, 6, 0)
3353,(0, 6, 0)
3354,(0, 0, 0)
3355,(0, 6, 0)
3356,(6, 0, 0)
3357,(0, 0, 6)
3358,(0, 0, 0)
3359,(0, 0, 6)
3360,(0, 0, 0)
3361,(0, 0, 0)
3362,(0, 0, 6)
3363,(0, 0, 0)
3364,(0, 0, 0)
3365,(0, 6, 0)
3366,(0, 6, 0)
3367,(0, 0, 0)
3368,(0, 6, 0)
3369,(0, 6, 0)
3370,(0, 6, 0)
3371,(0, 0, 0)
3372,(0, 0, 0)
3373,(0, 0, 6)
3374,(0, 0, 6)
3375,(0, 0, 6)
3376,(0, 6, 0)
3377,(0, 6, 0)
3378,(0, 6, 0)
3379,(0, 6, 0)
3380,(0, 6, 0)
3381,(0, 6, 0)
3382,(6, 0, 0)
3383,(0, 6, 0)
3384,(0, 6, 0)
3385,(6, 0, 0)
3386,(0, 0, 6)
3388,(0, 0, 6)
3389,(0, 6, 0)
3390,(0, 6, 0)
3391,(0, 0, 0)
3393,(0, 6, 0)
3394,(0, 6, 0)
3395,(0, 0, 0)
3396,(0, 6, 0)
3397,(0, 0, 6)
3398,(0, 6, 0)
3399,(0, 6, 0)
3400,(0, 0, 6)
3401,(0, 0, 6)
3402,(0, 0, 0)
3403,(0, 0, 0)
3404,(0, 6, 0)
3405,(0, 0, 0)
3406,(0, 0, 0)
3407,(0, 0, 6)
3408,(0, 0, 6)
3409,(0, 0, 0)
3410,(0, 0, 0)
3411,(0, 0, 0)
3412,(0, 6, 0)
3413,(6, 0, 0)
3414,(0, 0, 0)
3415,(0, 0, 0)
3416,(6, 0, 0)
3417,(0, 6, 0)
3418,(0, 0, 6)
3419,(0, 0, 6)
3420,(0, 0, 0)
3421,(0, 0, 6)
3422,(0, 6, 0)
3423,(0, 6, 0)
3424,(0, 6, 0)
3425,(0, 0, 0)
3426,(0, 6, 0)
3427,(0, 6, 0)
3428,(0, 0, 0)
3429,(0, 6, 0)
3430,(0, 6, 0)
3431,(0, 0, 6)
3432,(0, 0, 0)
3433,(6, 0, 0)
3434,(0, 0, 6)
3435,(0, 0, 6)
3436,(0, 6, 0)
3437,(0, 6, 0)
3438,(0, 0, 6)
3439,(0, 0, 0)
3440,(0, 6, 0)
3441,(0, 6, 0)
3442,(0, 6, 0)
3443,(0, 6, 0)
3444,(6, 0, 0)
3445,(0, 0, 6)
3446,(0, 0, 6)
3447,(0, 6, 0)
3448,(0, 6, 0)
3449,(0, 6, 0)
3450,(0, 6, 0)
3451,(0, 6, 0)
3452,(0, 6, 0)
3453,(0, 0, 0)
3454,(0, 6, 0)
3455,(6, 0, 0)
3456,(0, 6, 0)
3457,(0, 0, 6)
3458,(0, 0, 0)
3459,(0, 0, 6)
3460,(0, 0, 0)
3461,(0, 0, 6)
3462,(0, 6, 0)
3463,(0, 6, 0)
3464,(0, 0, 6)
3465,(0, 0, 6)
3466,(0, 6, 0)
3467,(0, 6, 0)
3468,(6, 0, 0)
3469,(6, 0, 0)
3470,(0, 0, 0)
3471,(6, 0, 0)
3472,(0, 0, 6)
3473,(0, 0, 6)
3474,(0, 0, 6)
3475,(0, 6, 0)
3476,(0, 0, 0)
3477,(0, 0, 0)
3478,(0, 6, 0)
3479,(0, 6, 0)
3480,(0, 6, 0)
3481,(0, 0, 6)
3482,(0, 6, 0)
3483,(0, 6, 0)
3484,(0, 0, 0)
3485,(0, 0, 0)
3486,(0, 0, 6)
3487,(0, 6, 0)
3488,(0, 6, 0)
3489,(0, 0, 6)
3490,(6, 0, 0)
3491,(0, 0, 0)
3492,(0, 6, 0)
3493,(0, 0, 0)
3494,(0, 6, 0)
3495,(0, 0, 6)
3496,(6, 0, 0)
3497,(0, 0, 6)
3498,(0, 0, 6)
3499,(0, 0, 0)
3500,(0, 0, 6)
3501,(0, 0, 6)
3502,(0, 6, 0)
3503,(0, 0, 0)
3504,(0, 0, 6)
3505,(0, 0, 0)
3506,(0, 6, 0)
3507,(0, 0, 0)
3508,(0, 0, 0)
3509,(0, 6, 0)
3510,(0, 6, 0)
3511,(0, 0, 6)
3512,(6, 0, 0)
3513,(0, 0, 0)
3514,(0, 0, 6)
3515,(0, 0, 6)
3516,(6, 0, 0)
3517,(0, 6, 0)
3518,(0, 6, 0)
3519,(0, 0, 6)
3520,(0, 6, 0)
3521,(0, 0, 0)
3522,(0, 0, 0)
3523,(0, 6, 0)
3524,(0, 0, 0)
3525,(0, 0, 6)
3526,(0, 6, 0)
3527,(0, 6, 0)
3528,(0, 0, 6)
3529,(6, 0, 0)
3530,(0, 0, 0)
3531,(0, 6, 0)
3532,(0, 6, 0)
3533,(0, 6, 0)
3534,(0, 0, 6)
3535,(0, 6, 0)
3536,(0, 0, 6)
3537,(0, 6, 0)
3538,(0, 0, 0)
3539,(0, 0, 6)
3540,(0, 6, 0)
3541,(0, 0, 6)
3542,(0, 0, 6)
3543,(0, 6, 0)
3544,(0, 0, 0)
3545,(0, 0, 0)
3546,(0, 0, 0)
3547,(0, 0, 6)
3548,(0, 6, 0)
3549,(0, 0, 6)
3550,(0, 6, 0)
3551,(0, 6, 0)
3552,(0, 6, 0)
3553,(0, 6, 0)
3554,(0, 0, 6)
3555,(0, 6, 0)
3556,(0, 6, 0)
3557,(0, 6, 0)
3558,(0, 6, 0)
3559,(0, 6, 0)
3560,(0, 0, 0)
3561,(0, 0, 6)
3562,(0, 0, 6)
3563,(0, 6, 0)
3564,(0, 6, 0)
3565,(0, 0, 6)
3566,(0, 0, 0)
3567,(0, 0, 6)
3568,(0, 0, 6)
3569,(0, 0, 0)
3570,(0, 0, 6)
3571,(0, 6, 0)
3572,(0, 0, 0)
3573,(0, 0, 6)
3574,(0, 6, 0)
3575,(0, 6, 0)
3576,(0, 6, 0)
3577,(0, 6, 0)
3578,(6, 0, 0)
3579,(0, 6, 0)
3580,(0, 6, 0)
3581,(0, 6, 0)
3582,(0, 0, 6)
3583,(0, 0, 6)
3584,(0, 0, 6)
3585,(0, 0, 0)
3586,(0, 6, 0)
3588,(0, 0, 6)
3589,(0, 6, 0)
3590,(0, 0, 0)
3591,(0, 6, 0)
3592,(0, 0, 0)
3593,(0, 0, 6)
3594,(0, 0, 6)
3595,(0, 0, 0)
3596,(0, 6, 0)
3597,(0, 0, 6)
3598,(0, 6, 0)
3599,(0, 0, 6)
3600,(0, 6, 0)
4801,(0, 0, 0)
4802,(0, 0, 6)
4803,(0, 0, 6)
4804,(0, 0, 6)
4805,(0, 0, 0)
4806,(6, 0, 0)
4807,(0, 0, 6)
4808,(0, 0, 6)
4809,(0, 0, 0)
4810,(0, 0, 6)
4811,(6, 0, 0)
4812,(0, 0, 6)
4813,(6, 0, 0)
4814,(6, 0, 0)
4816,(0, 0, 6)
4817,(6, 0, 0)
4818,(0, 6, 0)
4819,(0, 6, 0)
4820,(0, 0, 0)
4821,(0, 0, 0)
4822,(6, 0, 0)
4824,(6, 0, 0)
4825,(0, 0, 0)
4826,(6, 0, 0)
4827,(0, 0, 0)
4828,(0, 0, 0)
4829,(0, 6, 0)
4830,(0, 0, 0)
4831,(0, 0, 0)
4832,(6, 0, 0)
4833,(6, 0, 0)
4834,(0, 0, 6)
4835,(0, 0, 0)
4837,(0, 0, 6)
4839,(0, 6, 0)
4840,(6, 0, 0)
4841,(0, 0, 0)
4842,(0, 0, 0)
4844,(6, 0, 0)
4845,(0, 0, 6)
4846,(6, 0, 0)
4847,(0, 0, 0)
4848,(0, 0, 0)
4849,(0, 0, 6)
4850,(0, 0, 0)
4851,(6, 0, 0)
4852,(0, 6, 0)
4853,(0, 0, 0)
4854,(0, 0, 6)
4856,(0, 0, 0)
4857,(0, 0, 0)
4858,(0, 0, 0)
4859,(0, 0, 6)
4860,(0, 0, 0)
4861,(0, 0, 0)
4862,(6, 0, 0)
4863,(6, 0, 0)
4864,(6, 0, 0)
4865,(0, 0, 0)
4866,(0, 6, 0)
4867,(0, 0, 0)
4868,(0, 0, 0)
4869,(0, 6, 0)
4870,(0, 6, 0)
4871,(0, 0, 0)
4872,(0, 0, 6)
4873,(0, 0, 0)
4874,(0, 0, 0)
4875,(0, 0, 6)
4876,(6, 0, 0)
4877,(6, 0, 0)
4878,(0, 0, 0)
4879,(0, 0, 0)
4880,(6, 0, 0)
4881,(0, 0, 0)
4882,(6, 0, 0)
4883,(0, 0, 6)
4884,(6, 0, 0)
4885,(0, 0, 0)
4886,(6, 0, 0)
4887,(0, 6, 0)
4889,(0, 0, 6)
4890,(0, 6, 0)
4891,(0, 0, 0)
4892,(0, 0, 6)
4893,(0, 0, 0)
4894,(0, 0, 6)
4895,(0, 0, 6)
4896,(0, 0, 0)
4897,(0, 0, 6)
4898,(0, 0, 0)
4899,(0, 0, 6)
4900,(0, 6, 0)
4901,(0, 0, 0)
4902,(0, 0, 0)
4903,(0, 0, 0)
4904,(6, 0, 0)
4905,(0, 0, 0)
4906,(0, 0, 0)
4907,(0, 0, 0)
4908,(6, 0, 0)
4909,(0, 0, 0)
4910,(0, 6, 0)
4911,(0, 0, 0)
4912,(0, 0, 6)
4913,(0, 0, 0)
4914,(0, 0, 6)
4915,(6, 0, 0)
4916,(0, 0, 0)
4917,(0, 0, 0)
4918,(0, 0, 6)
4919,(6, 0, 0)
4920,(0, 0, 6)
4921,(0, 0, 0)
4922,(0, 0, 0)
4923,(6, 0, 0)
4924,(6, 0, 0)
4925,(0, 0, 0)
4926,(0, 0, 0)
4927,(6, 0, 0)
4928,(6, 0, 0)
4929,(0, 0, 6)
4930,(0, 0, 6)
4931,(0, 6, 0)
4932,(0, 0, 6)
4933,(0, 0, 0)
4934,(0, 0, 0)
4935,(0, 0, 6)
4936,(0, 6, 0)
4937,(0, 0, 0)
4938,(0, 0, 0)
4939,(0, 0, 6)
4940,(6, 0, 0)
4941,(0, 0, 0)
4943,(0, 0, 0)
4944,(0, 0, 0)
4945,(0, 6, 0)
4946,(0, 0, 0)
4947,(0, 0, 6)
4948,(0, 0, 0)
4949,(0, 0, 0)
4950,(0, 0, 6)
4951,(6, 0, 0)
4952,(6, 0, 0)
4953,(0, 0, 0)
4954,(0, 0, 6)
4955,(0, 0, 6)
4956,(0, 0, 0)
4957,(0, 0, 6)
4958,(6, 0, 0)
4959,(0, 0, 0)
4960,(0, 6, 0)
4961,(6, 0, 0)
4962,(0, 0, 0)
4964,(0, 0, 0)
4965,(0, 0, 0)
4966,(6, 0, 0)
4967,(0, 0, 0)
4968,(6, 0, 0)
4969,(6, 0, 0)
4970,(0, 0, 0)
4971,(0, 0, 0)
4972,(0, 0, 6)
4973,(6, 0, 0)
4974,(0, 6, 0)
4975,(6, 0, 0)
4977,(0, 0, 0)
4978,(6, 0, 0)
4979,(0, 0, 6)
4980,(0, 0, 6)
4982,(6, 0, 0)
4983,(0, 0, 6)
4984,(0, 0, 0)
4985,(0, 6, 0)
4986,(0, 0, 6)
4987,(0, 6, 0)
4988,(0, 0, 0)
4989,(0, 6, 0)
4990,(0, 0, 6)
4991,(6, 0, 0)
4992,(0, 0, 0)
4993,(0, 0, 0)
4994,(0, 0, 0)
4995,(0, 0, 6)
4996,(0, 0, 6)
4997,(6, 0, 0)
4998,(0, 0, 6)
4999,(0, 0, 6)
5000,(0, 0, 0)
5001,(0, 0, 0)
5002,(0, 0, 6)
5003,(0, 0, 6)
5004,(0, 0, 6)
5005,(6, 0, 0)
5006,(0, 0, 0)
5007,(0, 0, 6)
5008,(6, 0, 0)
5009,(0, 0, 6)
5010,(0, 0, 0)
5011,(6, 0, 0)
5012,(0, 6, 0)
5013,(6, 0, 0)
5014,(6, 0, 0)
5016,(0, 0, 0)
5017,(6, 0, 0)
5018,(0, 0, 6)
5019,(0, 0, 0)
5020,(0, 0, 0)
5021,(0, 6, 0)
5022,(0, 0, 0)
5023,(0, 0, 0)
5024,(6, 0, 0)
5025,(6, 0, 0)
5026,(0, 6, 0)
5027,(0, 0, 0)
5028,(0, 0, 6)
5029,(0, 0, 0)
5030,(0, 6, 0)
5031,(6, 0, 0)
5032,(0, 0, 6)
5033,(0, 6, 0)
5034,(6, 0, 0)
5035,(6, 0, 0)
5036,(0, 6, 0)
5037,(0, 0, 6)
5038,(0, 0, 0)
5039,(6, 0, 0)
5040,(0, 0, 6)
5041,(0, 0, 6)
5042,(0, 0, 0)
5043,(0, 0, 6)
5044,(0, 0, 0)
5045,(0, 0, 0)
5046,(6, 0, 0)
5047,(0, 0, 6)
5048,(6, 0, 0)
5049,(0, 0, 0)
5050,(0, 0, 6)
5051,(0, 0, 6)
5052,(6, 0, 0)
5053,(0, 6, 0)
5054,(6, 0, 0)
5055,(0, 6, 0)
5056,(6, 0, 0)
5057,(0, 0, 0)
5058,(0, 6, 0)
5059,(0, 0, 0)
5060,(0, 0, 0)
5061,(0, 0, 6)
5062,(6, 0, 0)
5063,(0, 0, 6)
5064,(0, 6, 0)
5065,(0, 0, 0)
5066,(6, 0, 0)
5067,(0, 0, 0)
5068,(6, 0, 0)
5069,(0, 0, 6)
5070,(0, 0, 0)
5071,(6, 0, 0)
5072,(0, 0, 6)
5073,(0, 0, 6)
5074,(6, 0, 0)
5075,(6, 0, 0)
5076,(0, 0, 6)
5077,(0, 0, 0)
5078,(0, 0, 6)
5079,(6, 0, 0)
5080,(0, 6, 0)
5081,(6, 0, 0)
5082,(0, 0, 6)
5083,(0, 0, 6)
5084,(0, 0, 6)
5085,(0, 0, 0)
5086,(0, 0, 0)
5088,(6, 0, 0)
5089,(6, 0, 0)
5090,(0, 6, 0)
5091,(0, 6, 0)
5092,(6, 0, 0)
5093,(6, 0, 0)
5094,(0, 0, 6)
5095,(6, 0, 0)
5096,(0, 6, 0)
5097,(0, 0, 0)
5098,(6, 0, 0)
5099,(0, 6, 0)
5100,(0, 0, 0)
5101,(0, 0, 0)
5102,(6, 0, 0)
5103,(6, 0, 0)
5104,(0, 0, 6)
5105,(0, 0, 0)
5106,(0, 0, 0)
5107,(6, 0, 0)
5108,(0, 0, 6)
5109,(6, 0, 0)
5110,(6, 0, 0)
5111,(6, 0, 0)
5112,(0, 0, 0)
5113,(6, 0, 0)
5115,(0, 0, 6)
5116,(6, 0, 0)
5117,(6, 0, 0)
5118,(0, 0, 0)
5119,(6, 0, 0)
5120,(0, 6, 0)
5121,(0, 0, 6)
5122,(0, 6, 0)
5123,(0, 0, 6)
5124,(0, 0, 6)
5125,(0, 0, 0)
5126,(6, 0, 0)
5127,(0, 6, 0)
5128,(6, 0, 0)
5129,(0, 0, 0)
5130,(0, 0, 6)
5131,(6, 0, 0)
5132,(0, 0, 6)
5133,(6, 0, 0)
5134,(6, 0, 0)
5135,(0, 0, 0)
5136,(0, 6, 0)
5137,(0, 0, 6)
5138,(0, 0, 6)
5139,(0, 6, 0)
5140,(0, 6, 0)
5141,(0, 0, 0)
5143,(6, 0, 0)
5144,(0, 0, 6)
5145,(0, 6, 0)
5146,(0, 0, 0)
5147,(0, 6, 0)
5148,(0, 0, 0)
5149,(0, 6, 0)
5150,(0, 0, 6)
5151,(0, 6, 0)
5152,(6, 0, 0)
5153,(0, 0, 0)
5154,(0, 6, 0)
5155,(0, 0, 0)
